62815,62564,62313,62062,61811,61560,61309,61058,60807,60556,60305,60054,59803,59552,59301,59050,58799,58548,58297,58046,57795,57544,57293,57042,56791,56540,56289,56038,55787,55536,55285,55034,54783,54532,54281,54030,53779,53528,53277,53026,52775,52524,52273,52022,51771,51520,51269,51018,50767,50516,50265,50014,49763,49512,49261,49010,48759,48508,48257,48006,47755,47504,47253,47002,46751,46500,46249,45998,45747,45496,45245,44994,44743,44492,44241,43990,43739,43488,43237,42986,42735,42484,42233,41982,41731,41480,41229,40978,40727,40476,40225,39974,39723,39472,39221,38970,38719,38468,38217,37966,37715,37464,37213,36962,36711,36460,36209,35958,35707,35456,35205,34954,34703,34452,34201,33950,33699,33448,33197,32946,32695,32444,32193,31942,31691,31440,31189,30938,30687,30436,30185,29934,29683,29432,29181,28930,28679,28428,28177,27926,27675,27424,27173,26922,26671,26420,26169,25918,25667,25416,25165,24914,24663,24412,24161,23910,23659,23408,23157,22906,22655,22404,22153,21902,21651,21400,21149,20898,20647,20396,20145,19894,19643,19392,19141,18890,18639,18388,18137,17886,17635,17384,17133,16882,16631,16380,16129,15878,15627,15376,15125,14874,14623,14372,14121,13870,13619,13368,13117,12866,12615,12364,12113,11862,11611,11360,11109,10858,10607,10356,10105,9854,9603,9352,9101,8850,8599,8348,8097,7846,7595,7344,7093,6842,6591,6340,6089,5838,5587,5336,5085,4834,4583,4332,4081,3830,3579,3328,3077,2826,2575,2324,2073,1822,1571,1320,1069,818,567,316,65
62816,62565,62314,62063,61812,61561,61310,61059,60808,60557,60306,60055,59804,59553,59302,59051,58800,58549,58298,58047,57796,57545,57294,57043,56792,56541,56290,56039,55788,55537,55286,55035,54784,54533,54282,54031,53780,53529,53278,53027,52776,52525,52274,52023,51772,51521,51270,51019,50768,50517,50266,50015,49764,49513,49262,49011,48760,48509,48258,48007,47756,47505,47254,47003,46752,46501,46250,45999,45748,45497,45246,44995,44744,44493,44242,43991,43740,43489,43238,42987,42736,42485,42234,41983,41732,41481,41230,40979,40728,40477,40226,39975,39724,39473,39222,38971,38720,38469,38218,37967,37716,37465,37214,36963,36712,36461,36210,35959,35708,35457,35206,34955,34704,34453,34202,33951,33700,33449,33198,32947,32696,32445,32194,31943,31692,31441,31190,30939,30688,30437,30186,29935,29684,29433,29182,28931,28680,28429,28178,27927,27676,27425,27174,26923,26672,26421,26170,25919,25668,25417,25166,24915,24664,24413,24162,23911,23660,23409,23158,22907,22656,22405,22154,21903,21652,21401,21150,20899,20648,20397,20146,19895,19644,19393,19142,18891,18640,18389,18138,17887,17636,17385,17134,16883,16632,16381,16130,15879,15628,15377,15126,14875,14624,14373,14122,13871,13620,13369,13118,12867,12616,12365,12114,11863,11612,11361,11110,10859,10608,10357,10106,9855,9604,9353,9102,8851,8600,8349,8098,7847,7596,7345,7094,6843,6592,6341,6090,5839,5588,5337,5086,4835,4584,4333,4082,3831,3580,3329,3078,2827,2576,2325,2074,1823,1572,1321,1070,819,568,317,66
62817,62566,62315,62064,61813,61562,61311,61060,60809,60558,60307,60056,59805,59554,59303,59052,58801,58550,58299,58048,57797,57546,57295,57044,56793,56542,56291,56040,55789,55538,55287,55036,54785,54534,54283,54032,53781,53530,53279,53028,52777,52526,52275,52024,51773,51522,51271,51020,50769,50518,50267,50016,49765,49514,49263,49012,48761,48510,48259,48008,47757,47506,47255,47004,46753,46502,46251,46000,45749,45498,45247,44996,44745,44494,44243,43992,43741,43490,43239,42988,42737,42486,42235,41984,41733,41482,41231,40980,40729,40478,40227,39976,39725,39474,39223,38972,38721,38470,38219,37968,37717,37466,37215,36964,36713,36462,36211,35960,35709,35458,35207,34956,34705,34454,34203,33952,33701,33450,33199,32948,32697,32446,32195,31944,31693,31442,31191,30940,30689,30438,30187,29936,29685,29434,29183,28932,28681,28430,28179,27928,27677,27426,27175,26924,26673,26422,26171,25920,25669,25418,25167,24916,24665,24414,24163,23912,23661,23410,23159,22908,22657,22406,22155,21904,21653,21402,21151,20900,20649,20398,20147,19896,19645,19394,19143,18892,18641,18390,18139,17888,17637,17386,17135,16884,16633,16382,16131,15880,15629,15378,15127,14876,14625,14374,14123,13872,13621,13370,13119,12868,12617,12366,12115,11864,11613,11362,11111,10860,10609,10358,10107,9856,9605,9354,9103,8852,8601,8350,8099,7848,7597,7346,7095,6844,6593,6342,6091,5840,5589,5338,5087,4836,4585,4334,4083,3832,3581,3330,3079,2828,2577,2326,2075,1824,1573,1322,1071,820,569,318,67
62818,62567,62316,62065,61814,61563,61312,61061,60810,60559,60308,60057,59806,59555,59304,59053,58802,58551,58300,58049,57798,57547,57296,57045,56794,56543,56292,56041,55790,55539,55288,55037,54786,54535,54284,54033,53782,53531,53280,53029,52778,52527,52276,52025,51774,51523,51272,51021,50770,50519,50268,50017,49766,49515,49264,49013,48762,48511,48260,48009,47758,47507,47256,47005,46754,46503,46252,46001,45750,45499,45248,44997,44746,44495,44244,43993,43742,43491,43240,42989,42738,42487,42236,41985,41734,41483,41232,40981,40730,40479,40228,39977,39726,39475,39224,38973,38722,38471,38220,37969,37718,37467,37216,36965,36714,36463,36212,35961,35710,35459,35208,34957,34706,34455,34204,33953,33702,33451,33200,32949,32698,32447,32196,31945,31694,31443,31192,30941,30690,30439,30188,29937,29686,29435,29184,28933,28682,28431,28180,27929,27678,27427,27176,26925,26674,26423,26172,25921,25670,25419,25168,24917,24666,24415,24164,23913,23662,23411,23160,22909,22658,22407,22156,21905,21654,21403,21152,20901,20650,20399,20148,19897,19646,19395,19144,18893,18642,18391,18140,17889,17638,17387,17136,16885,16634,16383,16132,15881,15630,15379,15128,14877,14626,14375,14124,13873,13622,13371,13120,12869,12618,12367,12116,11865,11614,11363,11112,10861,10610,10359,10108,9857,9606,9355,9104,8853,8602,8351,8100,7849,7598,7347,7096,6845,6594,6343,6092,5841,5590,5339,5088,4837,4586,4335,4084,3833,3582,3331,3080,2829,2578,2327,2076,1825,1574,1323,1072,821,570,319,68
62819,62568,62317,62066,61815,61564,61313,61062,60811,60560,60309,60058,59807,59556,59305,59054,58803,58552,58301,58050,57799,57548,57297,57046,56795,56544,56293,56042,55791,55540,55289,55038,54787,54536,54285,54034,53783,53532,53281,53030,52779,52528,52277,52026,51775,51524,51273,51022,50771,50520,50269,50018,49767,49516,49265,49014,48763,48512,48261,48010,47759,47508,47257,47006,46755,46504,46253,46002,45751,45500,45249,44998,44747,44496,44245,43994,43743,43492,43241,42990,42739,42488,42237,41986,41735,41484,41233,40982,40731,40480,40229,39978,39727,39476,39225,38974,38723,38472,38221,37970,37719,37468,37217,36966,36715,36464,36213,35962,35711,35460,35209,34958,34707,34456,34205,33954,33703,33452,33201,32950,32699,32448,32197,31946,31695,31444,31193,30942,30691,30440,30189,29938,29687,29436,29185,28934,28683,28432,28181,27930,27679,27428,27177,26926,26675,26424,26173,25922,25671,25420,25169,24918,24667,24416,24165,23914,23663,23412,23161,22910,22659,22408,22157,21906,21655,21404,21153,20902,20651,20400,20149,19898,19647,19396,19145,18894,18643,18392,18141,17890,17639,17388,17137,16886,16635,16384,16133,15882,15631,15380,15129,14878,14627,14376,14125,13874,13623,13372,13121,12870,12619,12368,12117,11866,11615,11364,11113,10862,10611,10360,10109,9858,9607,9356,9105,8854,8603,8352,8101,7850,7599,7348,7097,6846,6595,6344,6093,5842,5591,5340,5089,4838,4587,4336,4085,3834,3583,3332,3081,2830,2579,2328,2077,1826,1575,1324,1073,822,571,320,69
62820,62569,62318,62067,61816,61565,61314,61063,60812,60561,60310,60059,59808,59557,59306,59055,58804,58553,58302,58051,57800,57549,57298,57047,56796,56545,56294,56043,55792,55541,55290,55039,54788,54537,54286,54035,53784,53533,53282,53031,52780,52529,52278,52027,51776,51525,51274,51023,50772,50521,50270,50019,49768,49517,49266,49015,48764,48513,48262,48011,47760,47509,47258,47007,46756,46505,46254,46003,45752,45501,45250,44999,44748,44497,44246,43995,43744,43493,43242,42991,42740,42489,42238,41987,41736,41485,41234,40983,40732,40481,40230,39979,39728,39477,39226,38975,38724,38473,38222,37971,37720,37469,37218,36967,36716,36465,36214,35963,35712,35461,35210,34959,34708,34457,34206,33955,33704,33453,33202,32951,32700,32449,32198,31947,31696,31445,31194,30943,30692,30441,30190,29939,29688,29437,29186,28935,28684,28433,28182,27931,27680,27429,27178,26927,26676,26425,26174,25923,25672,25421,25170,24919,24668,24417,24166,23915,23664,23413,23162,22911,22660,22409,22158,21907,21656,21405,21154,20903,20652,20401,20150,19899,19648,19397,19146,18895,18644,18393,18142,17891,17640,17389,17138,16887,16636,16385,16134,15883,15632,15381,15130,14879,14628,14377,14126,13875,13624,13373,13122,12871,12620,12369,12118,11867,11616,11365,11114,10863,10612,10361,10110,9859,9608,9357,9106,8855,8604,8353,8102,7851,7600,7349,7098,6847,6596,6345,6094,5843,5592,5341,5090,4839,4588,4337,4086,3835,3584,3333,3082,2831,2580,2329,2078,1827,1576,1325,1074,823,572,321,70
62821,62570,62319,62068,61817,61566,61315,61064,60813,60562,60311,60060,59809,59558,59307,59056,58805,58554,58303,58052,57801,57550,57299,57048,56797,56546,56295,56044,55793,55542,55291,55040,54789,54538,54287,54036,53785,53534,53283,53032,52781,52530,52279,52028,51777,51526,51275,51024,50773,50522,50271,50020,49769,49518,49267,49016,48765,48514,48263,48012,47761,47510,47259,47008,46757,46506,46255,46004,45753,45502,45251,45000,44749,44498,44247,43996,43745,43494,43243,42992,42741,42490,42239,41988,41737,41486,41235,40984,40733,40482,40231,39980,39729,39478,39227,38976,38725,38474,38223,37972,37721,37470,37219,36968,36717,36466,36215,35964,35713,35462,35211,34960,34709,34458,34207,33956,33705,33454,33203,32952,32701,32450,32199,31948,31697,31446,31195,30944,30693,30442,30191,29940,29689,29438,29187,28936,28685,28434,28183,27932,27681,27430,27179,26928,26677,26426,26175,25924,25673,25422,25171,24920,24669,24418,24167,23916,23665,23414,23163,22912,22661,22410,22159,21908,21657,21406,21155,20904,20653,20402,20151,19900,19649,19398,19147,18896,18645,18394,18143,17892,17641,17390,17139,16888,16637,16386,16135,15884,15633,15382,15131,14880,14629,14378,14127,13876,13625,13374,13123,12872,12621,12370,12119,11868,11617,11366,11115,10864,10613,10362,10111,9860,9609,9358,9107,8856,8605,8354,8103,7852,7601,7350,7099,6848,6597,6346,6095,5844,5593,5342,5091,4840,4589,4338,4087,3836,3585,3334,3083,2832,2581,2330,2079,1828,1577,1326,1075,824,573,322,71
62822,62571,62320,62069,61818,61567,61316,61065,60814,60563,60312,60061,59810,59559,59308,59057,58806,58555,58304,58053,57802,57551,57300,57049,56798,56547,56296,56045,55794,55543,55292,55041,54790,54539,54288,54037,53786,53535,53284,53033,52782,52531,52280,52029,51778,51527,51276,51025,50774,50523,50272,50021,49770,49519,49268,49017,48766,48515,48264,48013,47762,47511,47260,47009,46758,46507,46256,46005,45754,45503,45252,45001,44750,44499,44248,43997,43746,43495,43244,42993,42742,42491,42240,41989,41738,41487,41236,40985,40734,40483,40232,39981,39730,39479,39228,38977,38726,38475,38224,37973,37722,37471,37220,36969,36718,36467,36216,35965,35714,35463,35212,34961,34710,34459,34208,33957,33706,33455,33204,32953,32702,32451,32200,31949,31698,31447,31196,30945,30694,30443,30192,29941,29690,29439,29188,28937,28686,28435,28184,27933,27682,27431,27180,26929,26678,26427,26176,25925,25674,25423,25172,24921,24670,24419,24168,23917,23666,23415,23164,22913,22662,22411,22160,21909,21658,21407,21156,20905,20654,20403,20152,19901,19650,19399,19148,18897,18646,18395,18144,17893,17642,17391,17140,16889,16638,16387,16136,15885,15634,15383,15132,14881,14630,14379,14128,13877,13626,13375,13124,12873,12622,12371,12120,11869,11618,11367,11116,10865,10614,10363,10112,9861,9610,9359,9108,8857,8606,8355,8104,7853,7602,7351,7100,6849,6598,6347,6096,5845,5594,5343,5092,4841,4590,4339,4088,3837,3586,3335,3084,2833,2582,2331,2080,1829,1578,1327,1076,825,574,323,72
62823,62572,62321,62070,61819,61568,61317,61066,60815,60564,60313,60062,59811,59560,59309,59058,58807,58556,58305,58054,57803,57552,57301,57050,56799,56548,56297,56046,55795,55544,55293,55042,54791,54540,54289,54038,53787,53536,53285,53034,52783,52532,52281,52030,51779,51528,51277,51026,50775,50524,50273,50022,49771,49520,49269,49018,48767,48516,48265,48014,47763,47512,47261,47010,46759,46508,46257,46006,45755,45504,45253,45002,44751,44500,44249,43998,43747,43496,43245,42994,42743,42492,42241,41990,41739,41488,41237,40986,40735,40484,40233,39982,39731,39480,39229,38978,38727,38476,38225,37974,37723,37472,37221,36970,36719,36468,36217,35966,35715,35464,35213,34962,34711,34460,34209,33958,33707,33456,33205,32954,32703,32452,32201,31950,31699,31448,31197,30946,30695,30444,30193,29942,29691,29440,29189,28938,28687,28436,28185,27934,27683,27432,27181,26930,26679,26428,26177,25926,25675,25424,25173,24922,24671,24420,24169,23918,23667,23416,23165,22914,22663,22412,22161,21910,21659,21408,21157,20906,20655,20404,20153,19902,19651,19400,19149,18898,18647,18396,18145,17894,17643,17392,17141,16890,16639,16388,16137,15886,15635,15384,15133,14882,14631,14380,14129,13878,13627,13376,13125,12874,12623,12372,12121,11870,11619,11368,11117,10866,10615,10364,10113,9862,9611,9360,9109,8858,8607,8356,8105,7854,7603,7352,7101,6850,6599,6348,6097,5846,5595,5344,5093,4842,4591,4340,4089,3838,3587,3336,3085,2834,2583,2332,2081,1830,1579,1328,1077,826,575,324,73
62824,62573,62322,62071,61820,61569,61318,61067,60816,60565,60314,60063,59812,59561,59310,59059,58808,58557,58306,58055,57804,57553,57302,57051,56800,56549,56298,56047,55796,55545,55294,55043,54792,54541,54290,54039,53788,53537,53286,53035,52784,52533,52282,52031,51780,51529,51278,51027,50776,50525,50274,50023,49772,49521,49270,49019,48768,48517,48266,48015,47764,47513,47262,47011,46760,46509,46258,46007,45756,45505,45254,45003,44752,44501,44250,43999,43748,43497,43246,42995,42744,42493,42242,41991,41740,41489,41238,40987,40736,40485,40234,39983,39732,39481,39230,38979,38728,38477,38226,37975,37724,37473,37222,36971,36720,36469,36218,35967,35716,35465,35214,34963,34712,34461,34210,33959,33708,33457,33206,32955,32704,32453,32202,31951,31700,31449,31198,30947,30696,30445,30194,29943,29692,29441,29190,28939,28688,28437,28186,27935,27684,27433,27182,26931,26680,26429,26178,25927,25676,25425,25174,24923,24672,24421,24170,23919,23668,23417,23166,22915,22664,22413,22162,21911,21660,21409,21158,20907,20656,20405,20154,19903,19652,19401,19150,18899,18648,18397,18146,17895,17644,17393,17142,16891,16640,16389,16138,15887,15636,15385,15134,14883,14632,14381,14130,13879,13628,13377,13126,12875,12624,12373,12122,11871,11620,11369,11118,10867,10616,10365,10114,9863,9612,9361,9110,8859,8608,8357,8106,7855,7604,7353,7102,6851,6600,6349,6098,5847,5596,5345,5094,4843,4592,4341,4090,3839,3588,3337,3086,2835,2584,2333,2082,1831,1580,1329,1078,827,576,325,74
62825,62574,62323,62072,61821,61570,61319,61068,60817,60566,60315,60064,59813,59562,59311,59060,58809,58558,58307,58056,57805,57554,57303,57052,56801,56550,56299,56048,55797,55546,55295,55044,54793,54542,54291,54040,53789,53538,53287,53036,52785,52534,52283,52032,51781,51530,51279,51028,50777,50526,50275,50024,49773,49522,49271,49020,48769,48518,48267,48016,47765,47514,47263,47012,46761,46510,46259,46008,45757,45506,45255,45004,44753,44502,44251,44000,43749,43498,43247,42996,42745,42494,42243,41992,41741,41490,41239,40988,40737,40486,40235,39984,39733,39482,39231,38980,38729,38478,38227,37976,37725,37474,37223,36972,36721,36470,36219,35968,35717,35466,35215,34964,34713,34462,34211,33960,33709,33458,33207,32956,32705,32454,32203,31952,31701,31450,31199,30948,30697,30446,30195,29944,29693,29442,29191,28940,28689,28438,28187,27936,27685,27434,27183,26932,26681,26430,26179,25928,25677,25426,25175,24924,24673,24422,24171,23920,23669,23418,23167,22916,22665,22414,22163,21912,21661,21410,21159,20908,20657,20406,20155,19904,19653,19402,19151,18900,18649,18398,18147,17896,17645,17394,17143,16892,16641,16390,16139,15888,15637,15386,15135,14884,14633,14382,14131,13880,13629,13378,13127,12876,12625,12374,12123,11872,11621,11370,11119,10868,10617,10366,10115,9864,9613,9362,9111,8860,8609,8358,8107,7856,7605,7354,7103,6852,6601,6350,6099,5848,5597,5346,5095,4844,4593,4342,4091,3840,3589,3338,3087,2836,2585,2334,2083,1832,1581,1330,1079,828,577,326,75
62826,62575,62324,62073,61822,61571,61320,61069,60818,60567,60316,60065,59814,59563,59312,59061,58810,58559,58308,58057,57806,57555,57304,57053,56802,56551,56300,56049,55798,55547,55296,55045,54794,54543,54292,54041,53790,53539,53288,53037,52786,52535,52284,52033,51782,51531,51280,51029,50778,50527,50276,50025,49774,49523,49272,49021,48770,48519,48268,48017,47766,47515,47264,47013,46762,46511,46260,46009,45758,45507,45256,45005,44754,44503,44252,44001,43750,43499,43248,42997,42746,42495,42244,41993,41742,41491,41240,40989,40738,40487,40236,39985,39734,39483,39232,38981,38730,38479,38228,37977,37726,37475,37224,36973,36722,36471,36220,35969,35718,35467,35216,34965,34714,34463,34212,33961,33710,33459,33208,32957,32706,32455,32204,31953,31702,31451,31200,30949,30698,30447,30196,29945,29694,29443,29192,28941,28690,28439,28188,27937,27686,27435,27184,26933,26682,26431,26180,25929,25678,25427,25176,24925,24674,24423,24172,23921,23670,23419,23168,22917,22666,22415,22164,21913,21662,21411,21160,20909,20658,20407,20156,19905,19654,19403,19152,18901,18650,18399,18148,17897,17646,17395,17144,16893,16642,16391,16140,15889,15638,15387,15136,14885,14634,14383,14132,13881,13630,13379,13128,12877,12626,12375,12124,11873,11622,11371,11120,10869,10618,10367,10116,9865,9614,9363,9112,8861,8610,8359,8108,7857,7606,7355,7104,6853,6602,6351,6100,5849,5598,5347,5096,4845,4594,4343,4092,3841,3590,3339,3088,2837,2586,2335,2084,1833,1582,1331,1080,829,578,327,76
62827,62576,62325,62074,61823,61572,61321,61070,60819,60568,60317,60066,59815,59564,59313,59062,58811,58560,58309,58058,57807,57556,57305,57054,56803,56552,56301,56050,55799,55548,55297,55046,54795,54544,54293,54042,53791,53540,53289,53038,52787,52536,52285,52034,51783,51532,51281,51030,50779,50528,50277,50026,49775,49524,49273,49022,48771,48520,48269,48018,47767,47516,47265,47014,46763,46512,46261,46010,45759,45508,45257,45006,44755,44504,44253,44002,43751,43500,43249,42998,42747,42496,42245,41994,41743,41492,41241,40990,40739,40488,40237,39986,39735,39484,39233,38982,38731,38480,38229,37978,37727,37476,37225,36974,36723,36472,36221,35970,35719,35468,35217,34966,34715,34464,34213,33962,33711,33460,33209,32958,32707,32456,32205,31954,31703,31452,31201,30950,30699,30448,30197,29946,29695,29444,29193,28942,28691,28440,28189,27938,27687,27436,27185,26934,26683,26432,26181,25930,25679,25428,25177,24926,24675,24424,24173,23922,23671,23420,23169,22918,22667,22416,22165,21914,21663,21412,21161,20910,20659,20408,20157,19906,19655,19404,19153,18902,18651,18400,18149,17898,17647,17396,17145,16894,16643,16392,16141,15890,15639,15388,15137,14886,14635,14384,14133,13882,13631,13380,13129,12878,12627,12376,12125,11874,11623,11372,11121,10870,10619,10368,10117,9866,9615,9364,9113,8862,8611,8360,8109,7858,7607,7356,7105,6854,6603,6352,6101,5850,5599,5348,5097,4846,4595,4344,4093,3842,3591,3340,3089,2838,2587,2336,2085,1834,1583,1332,1081,830,579,328,77
62828,62577,62326,62075,61824,61573,61322,61071,60820,60569,60318,60067,59816,59565,59314,59063,58812,58561,58310,58059,57808,57557,57306,57055,56804,56553,56302,56051,55800,55549,55298,55047,54796,54545,54294,54043,53792,53541,53290,53039,52788,52537,52286,52035,51784,51533,51282,51031,50780,50529,50278,50027,49776,49525,49274,49023,48772,48521,48270,48019,47768,47517,47266,47015,46764,46513,46262,46011,45760,45509,45258,45007,44756,44505,44254,44003,43752,43501,43250,42999,42748,42497,42246,41995,41744,41493,41242,40991,40740,40489,40238,39987,39736,39485,39234,38983,38732,38481,38230,37979,37728,37477,37226,36975,36724,36473,36222,35971,35720,35469,35218,34967,34716,34465,34214,33963,33712,33461,33210,32959,32708,32457,32206,31955,31704,31453,31202,30951,30700,30449,30198,29947,29696,29445,29194,28943,28692,28441,28190,27939,27688,27437,27186,26935,26684,26433,26182,25931,25680,25429,25178,24927,24676,24425,24174,23923,23672,23421,23170,22919,22668,22417,22166,21915,21664,21413,21162,20911,20660,20409,20158,19907,19656,19405,19154,18903,18652,18401,18150,17899,17648,17397,17146,16895,16644,16393,16142,15891,15640,15389,15138,14887,14636,14385,14134,13883,13632,13381,13130,12879,12628,12377,12126,11875,11624,11373,11122,10871,10620,10369,10118,9867,9616,9365,9114,8863,8612,8361,8110,7859,7608,7357,7106,6855,6604,6353,6102,5851,5600,5349,5098,4847,4596,4345,4094,3843,3592,3341,3090,2839,2588,2337,2086,1835,1584,1333,1082,831,580,329,78
62829,62578,62327,62076,61825,61574,61323,61072,60821,60570,60319,60068,59817,59566,59315,59064,58813,58562,58311,58060,57809,57558,57307,57056,56805,56554,56303,56052,55801,55550,55299,55048,54797,54546,54295,54044,53793,53542,53291,53040,52789,52538,52287,52036,51785,51534,51283,51032,50781,50530,50279,50028,49777,49526,49275,49024,48773,48522,48271,48020,47769,47518,47267,47016,46765,46514,46263,46012,45761,45510,45259,45008,44757,44506,44255,44004,43753,43502,43251,43000,42749,42498,42247,41996,41745,41494,41243,40992,40741,40490,40239,39988,39737,39486,39235,38984,38733,38482,38231,37980,37729,37478,37227,36976,36725,36474,36223,35972,35721,35470,35219,34968,34717,34466,34215,33964,33713,33462,33211,32960,32709,32458,32207,31956,31705,31454,31203,30952,30701,30450,30199,29948,29697,29446,29195,28944,28693,28442,28191,27940,27689,27438,27187,26936,26685,26434,26183,25932,25681,25430,25179,24928,24677,24426,24175,23924,23673,23422,23171,22920,22669,22418,22167,21916,21665,21414,21163,20912,20661,20410,20159,19908,19657,19406,19155,18904,18653,18402,18151,17900,17649,17398,17147,16896,16645,16394,16143,15892,15641,15390,15139,14888,14637,14386,14135,13884,13633,13382,13131,12880,12629,12378,12127,11876,11625,11374,11123,10872,10621,10370,10119,9868,9617,9366,9115,8864,8613,8362,8111,7860,7609,7358,7107,6856,6605,6354,6103,5852,5601,5350,5099,4848,4597,4346,4095,3844,3593,3342,3091,2840,2589,2338,2087,1836,1585,1334,1083,832,581,330,79
62830,62579,62328,62077,61826,61575,61324,61073,60822,60571,60320,60069,59818,59567,59316,59065,58814,58563,58312,58061,57810,57559,57308,57057,56806,56555,56304,56053,55802,55551,55300,55049,54798,54547,54296,54045,53794,53543,53292,53041,52790,52539,52288,52037,51786,51535,51284,51033,50782,50531,50280,50029,49778,49527,49276,49025,48774,48523,48272,48021,47770,47519,47268,47017,46766,46515,46264,46013,45762,45511,45260,45009,44758,44507,44256,44005,43754,43503,43252,43001,42750,42499,42248,41997,41746,41495,41244,40993,40742,40491,40240,39989,39738,39487,39236,38985,38734,38483,38232,37981,37730,37479,37228,36977,36726,36475,36224,35973,35722,35471,35220,34969,34718,34467,34216,33965,33714,33463,33212,32961,32710,32459,32208,31957,31706,31455,31204,30953,30702,30451,30200,29949,29698,29447,29196,28945,28694,28443,28192,27941,27690,27439,27188,26937,26686,26435,26184,25933,25682,25431,25180,24929,24678,24427,24176,23925,23674,23423,23172,22921,22670,22419,22168,21917,21666,21415,21164,20913,20662,20411,20160,19909,19658,19407,19156,18905,18654,18403,18152,17901,17650,17399,17148,16897,16646,16395,16144,15893,15642,15391,15140,14889,14638,14387,14136,13885,13634,13383,13132,12881,12630,12379,12128,11877,11626,11375,11124,10873,10622,10371,10120,9869,9618,9367,9116,8865,8614,8363,8112,7861,7610,7359,7108,6857,6606,6355,6104,5853,5602,5351,5100,4849,4598,4347,4096,3845,3594,3343,3092,2841,2590,2339,2088,1837,1586,1335,1084,833,582,331,80
62831,62580,62329,62078,61827,61576,61325,61074,60823,60572,60321,60070,59819,59568,59317,59066,58815,58564,58313,58062,57811,57560,57309,57058,56807,56556,56305,56054,55803,55552,55301,55050,54799,54548,54297,54046,53795,53544,53293,53042,52791,52540,52289,52038,51787,51536,51285,51034,50783,50532,50281,50030,49779,49528,49277,49026,48775,48524,48273,48022,47771,47520,47269,47018,46767,46516,46265,46014,45763,45512,45261,45010,44759,44508,44257,44006,43755,43504,43253,43002,42751,42500,42249,41998,41747,41496,41245,40994,40743,40492,40241,39990,39739,39488,39237,38986,38735,38484,38233,37982,37731,37480,37229,36978,36727,36476,36225,35974,35723,35472,35221,34970,34719,34468,34217,33966,33715,33464,33213,32962,32711,32460,32209,31958,31707,31456,31205,30954,30703,30452,30201,29950,29699,29448,29197,28946,28695,28444,28193,27942,27691,27440,27189,26938,26687,26436,26185,25934,25683,25432,25181,24930,24679,24428,24177,23926,23675,23424,23173,22922,22671,22420,22169,21918,21667,21416,21165,20914,20663,20412,20161,19910,19659,19408,19157,18906,18655,18404,18153,17902,17651,17400,17149,16898,16647,16396,16145,15894,15643,15392,15141,14890,14639,14388,14137,13886,13635,13384,13133,12882,12631,12380,12129,11878,11627,11376,11125,10874,10623,10372,10121,9870,9619,9368,9117,8866,8615,8364,8113,7862,7611,7360,7109,6858,6607,6356,6105,5854,5603,5352,5101,4850,4599,4348,4097,3846,3595,3344,3093,2842,2591,2340,2089,1838,1587,1336,1085,834,583,332,81
62832,62581,62330,62079,61828,61577,61326,61075,60824,60573,60322,60071,59820,59569,59318,59067,58816,58565,58314,58063,57812,57561,57310,57059,56808,56557,56306,56055,55804,55553,55302,55051,54800,54549,54298,54047,53796,53545,53294,53043,52792,52541,52290,52039,51788,51537,51286,51035,50784,50533,50282,50031,49780,49529,49278,49027,48776,48525,48274,48023,47772,47521,47270,47019,46768,46517,46266,46015,45764,45513,45262,45011,44760,44509,44258,44007,43756,43505,43254,43003,42752,42501,42250,41999,41748,41497,41246,40995,40744,40493,40242,39991,39740,39489,39238,38987,38736,38485,38234,37983,37732,37481,37230,36979,36728,36477,36226,35975,35724,35473,35222,34971,34720,34469,34218,33967,33716,33465,33214,32963,32712,32461,32210,31959,31708,31457,31206,30955,30704,30453,30202,29951,29700,29449,29198,28947,28696,28445,28194,27943,27692,27441,27190,26939,26688,26437,26186,25935,25684,25433,25182,24931,24680,24429,24178,23927,23676,23425,23174,22923,22672,22421,22170,21919,21668,21417,21166,20915,20664,20413,20162,19911,19660,19409,19158,18907,18656,18405,18154,17903,17652,17401,17150,16899,16648,16397,16146,15895,15644,15393,15142,14891,14640,14389,14138,13887,13636,13385,13134,12883,12632,12381,12130,11879,11628,11377,11126,10875,10624,10373,10122,9871,9620,9369,9118,8867,8616,8365,8114,7863,7612,7361,7110,6859,6608,6357,6106,5855,5604,5353,5102,4851,4600,4349,4098,3847,3596,3345,3094,2843,2592,2341,2090,1839,1588,1337,1086,835,584,333,82
